Order ID,Customer Name,Product Name,Discount,Actual Discount,Sales,Profit,Quantity,Category,Sub-Category,Order Date,City,Country,Region,Segment,Ship Date,Days to Ship,Ship Mode,State
AZ-2011-2270958,Eva Hargraves,"Smead Trays, Blue",0.4,11.6,29,-13,1,Office Supplies,Storage,21-02-2013,Milan,Italy,South,Consumer,26-02-2013,5,Economy,Lombardy
AZ-2011-2270958,Eva Hargraves,"Okidata Calculator, Red",0.4,12,30,-5,1,Technology,Machines,21-02-2013,Milan,Italy,South,Consumer,26-02-2013,5,Economy,Lombardy
AZ-2011-6186921,Katherine Grant,"Wilson Jones Hole Reinforcements, Recycled",0,0,10,2,2,Office Supplies,Binders,22-02-2013,Paris,France,Central,Consumer,24-02-2013,2,Economy Plus,Ile-de-France
AZ-2011-8091357,Darcy Farnell,"Advantus Clock, Black",0,0,103,30,2,Furniture,Furnishings,22-02-2013,Grosseto,Italy,South,Consumer,26-02-2013,4,Economy,Tuscany
AZ-2011-8091357,Darcy Farnell,"Acco Binder Covers, Recycled",0,0,41,12,3,Office Supplies,Binders,22-02-2013,Grosseto,Italy,South,Consumer,26-02-2013,4,Economy,Tuscany
AZ-2011-8091357,Darcy Farnell,"Avery Binder Covers, Durable",0,0,63,8,5,Office Supplies,Binders,22-02-2013,Grosseto,Italy,South,Consumer,26-02-2013,4,Economy,Tuscany
AZ-2011-8091357,Darcy Farnell,"Avery Binder Covers, Recycled",0,0,23,8,2,Office Supplies,Binders,22-02-2013,Grosseto,Italy,South,Consumer,26-02-2013,4,Economy,Tuscany
AZ-2011-8091357,Darcy Farnell,"Konica Printer, Red",0.4,190.8,477,40,3,Technology,Machines,22-02-2013,Grosseto,Italy,South,Consumer,26-02-2013,4,Economy,Tuscany
BN-2011-5307099,Jared Wurster,"Apple Speaker Phone, with Caller ID",0.5,92.5,185,-93,3,Technology,Phones,22-02-2013,Dublin,Ireland,North,Consumer,27-02-2013,5,Economy,Dublin
BN-2011-8574171,Kayla Ronald,"Harbour Creations Bag Chairs, Black",0.6,28.2,47,-60,2,Furniture,Chairs,23-02-2013,Rome,Italy,South,Corporate,28-02-2013,5,Economy,Lazio
AZ-2011-8279503,Angus Reading,"Bush Classic Bookcase, Mobile",0,0,2076,104,5,Furniture,Bookcases,24-02-2013,Namur,Belgium,Central,Corporate,28-02-2013,4,Economy,Namur
AZ-2011-8279503,Angus Reading,"Acco Binding Machine, Recycled",0,0,309,77,6,Office Supplies,Binders,24-02-2013,Namur,Belgium,Central,Corporate,28-02-2013,4,Economy,Namur
AZ-2011-8279503,Angus Reading,"Brother Copy Machine, High-Speed",0,0,525,58,2,Technology,Copiers,24-02-2013,Namur,Belgium,Central,Corporate,28-02-2013,4,Economy,Namur
BN-2011-3728079,Jodie Mellor,"Advantus Frame, Black",0.2,106.6,533,0,6,Furniture,Furnishings,26-02-2013,Zaanstad,Netherlands,Central,Consumer,04-03-2013,6,Economy,North Holland
BN-2011-3728079,Jodie Mellor,"Motorola Headset, with Caller ID",0.5,60,120,-41,3,Technology,Phones,26-02-2013,Zaanstad,Netherlands,Central,Consumer,04-03-2013,6,Economy,North Holland
AZ-2011-2777408,Maya Summers,"Binney & Smith Pens, Easy-Erase",0,0,147,0,12,Office Supplies,Art,01-03-2013,Bochum,Germany,Central,Home Office,04-03-2013,3,Economy Plus,North Rhine-Westphalia
AZ-2011-2777408,Maya Summers,"Fellowes Shelving, Wire Frame",0.1,10.2,102,35,2,Office Supplies,Storage,01-03-2013,Bochum,Germany,Central,Home Office,04-03-2013,3,Economy Plus,North Rhine-Westphalia
AZ-2011-2777408,Maya Summers,"Epson Calculator, Durable",0,0,47,13,1,Technology,Machines,01-03-2013,Bochum,Germany,Central,Home Office,04-03-2013,3,Economy Plus,North Rhine-Westphalia
AZ-2011-496083,Spencer Akhtar,"Hamilton Beach Toaster, Black",0.2,72.8,364,45,8,Office Supplies,Appliances,01-03-2013,Berlin,Germany,Central,Consumer,05-03-2013,4,Economy,Berlin
AZ-2011-496083,Spencer Akhtar,"Fellowes Folders, Blue",0.2,12.6,63,24,3,Office Supplies,Storage,01-03-2013,Berlin,Germany,Central,Consumer,05-03-2013,4,Economy,Berlin
AZ-2011-496083,Spencer Akhtar,"Smead Shelving, Single Width",0.2,23.6,118,37,3,Office Supplies,Storage,01-03-2013,Berlin,Germany,Central,Consumer,05-03-2013,4,Economy,Berlin
AZ-2011-1410648,Carl Proctor,"Ibico Index Tab, Clear",0,0,18,3,2,Office Supplies,Binders,01-03-2013,Rome,Italy,South,Consumer,05-03-2013,4,Economy,Lazio
AZ-2011-8074602,Caleb Kenyon,"Belkin Keyboard, USB",0.1,15.1,151,-5,2,Technology,Accessories,01-03-2013,Berlin,Germany,Central,Corporate,05-03-2013,4,Economy,Berlin
AZ-2011-7903656,Angus De Groot,"Safco Classic Bookcase, Traditional",0,0,1314,342,3,Furniture,Bookcases,01-03-2013,Farnborough,United Kingdom,North,Corporate,06-03-2013,5,Economy,England
AZ-2011-7903656,Angus De Groot,"Office Star Rocking Chair, Red",0,0,705,289,5,Furniture,Chairs,01-03-2013,Farnborough,United Kingdom,North,Corporate,06-03-2013,5,Economy,England
AZ-2011-7903656,Angus De Groot,"BIC Sketch Pad, Blue",0,0,195,35,4,Office Supplies,Art,01-03-2013,Farnborough,United Kingdom,North,Corporate,06-03-2013,5,Economy,England
AZ-2011-7903656,Angus De Groot,"Sanford Pens, Fluorescent",0,0,37,10,3,Office Supplies,Art,01-03-2013,Farnborough,United Kingdom,North,Corporate,06-03-2013,5,Economy,England
AZ-2011-4069925,Oscar Clayton,"BIC Markers, Easy-Erase",0,0,107,30,4,Office Supplies,Art,01-03-2013,Colmar,France,Central,Consumer,08-03-2013,7,Economy,Alsace-Champagne-Ardenne-Lorraine
AZ-2011-6969006,Lincoln Want,"OIC Clamps, 12 Pack",0,0,58,29,3,Office Supplies,Fasteners,03-03-2013,Rimini,Italy,South,Consumer,09-03-2013,6,Economy,Emilia-Romagna
AZ-2011-5822789,Niamh Mann,"BIC Canvas, Easy-Erase",0,0,108,37,2,Office Supplies,Art,07-03-2013,Paris,France,Central,Consumer,08-03-2013,1,Priority,Ile-de-France
AZ-2011-7677596,Nicole Nash,"Advantus Clamps, Assorted Sizes",0,0,117,15,7,Office Supplies,Fasteners,08-03-2013,Baden-Baden,Germany,Central,Consumer,13-03-2013,5,Economy,Baden-W眉rttemberg
AZ-2011-3190941,Joshua Romero,"BIC Pencil Sharpener, Water Color",0,0,97,37,3,Office Supplies,Art,09-03-2013,Madrid,Spain,South,Consumer,12-03-2013,3,Priority,Madrid
AZ-2011-3190941,Joshua Romero,"Kraft Interoffice Envelope, Set of 50",0,0,94,21,2,Office Supplies,Envelopes,09-03-2013,Madrid,Spain,South,Consumer,12-03-2013,3,Priority,Madrid
AZ-2011-3190941,Joshua Romero,"Tenex Folders, Blue",0.1,10.4,104,27,5,Office Supplies,Storage,09-03-2013,Madrid,Spain,South,Consumer,12-03-2013,3,Priority,Madrid
AZ-2011-3190941,Joshua Romero,"Sharp Ink, Color",0,0,126,59,1,Technology,Copiers,09-03-2013,Madrid,Spain,South,Consumer,12-03-2013,3,Priority,Madrid
AZ-2011-5422408,John Kemp,"Motorola Audio Dock, with Caller ID",0,0,520,203,3,Technology,Phones,10-03-2013,Pforzheim,Germany,Central,Home Office,10-03-2013,0,Immediate,Baden-W眉rttemberg
AZ-2011-9147715,Ryan Greenwood,"Harbour Creations Chairmat, Adjustable",0.5,37,74,-18,2,Furniture,Chairs,10-03-2013,Sheffield,United Kingdom,North,Consumer,14-03-2013,4,Economy,England
AZ-2011-1278696,Naomi Hancock,"OIC Thumb Tacks, Bulk Pack",0,0,28,10,2,Office Supplies,Fasteners,10-03-2013,Coventry,United Kingdom,North,Corporate,17-03-2013,7,Economy,England
AZ-2011-8295770,Thomas Stephens,"Cardinal 3-Hole Punch, Clear",0.1,22.9,229,28,9,Office Supplies,Binders,11-03-2013,Berlin,Germany,Central,Corporate,14-03-2013,3,Priority,Berlin
AZ-2011-3714764,Ashton Charles,"Binney & Smith Markers, Blue",0,0,72,14,3,Office Supplies,Art,11-03-2013,Pessac,France,Central,Consumer,15-03-2013,4,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-7682838,Joseph Ford,"Cameo Mailers, with clear poly window",0,0,167,7,4,Office Supplies,Envelopes,12-03-2013,Basel,Switzerland,Central,Corporate,17-03-2013,5,Economy,Basel-Stadt
AZ-2011-7682838,Joseph Ford,"Fellowes File Cart, Wire Frame",0,0,273,57,2,Office Supplies,Storage,12-03-2013,Basel,Switzerland,Central,Corporate,17-03-2013,5,Economy,Basel-Stadt
AZ-2011-4612792,Shannon Howe,"Sanford Sketch Pad, Water Color",0,0,195,91,4,Office Supplies,Art,12-03-2013,Helsinki,Finland,North,Consumer,19-03-2013,7,Economy,Uusimaa
AZ-2011-6222257,Koby Phillip,"Sanford Pens, Water Color",0,0,43,20,3,Office Supplies,Art,14-03-2013,Bonn,Germany,Central,Consumer,16-03-2013,2,Priority,North Rhine-Westphalia
AZ-2011-6222257,Koby Phillip,"Fiskars Box Cutter, Serrated",0,0,193,62,6,Office Supplies,Supplies,14-03-2013,Bonn,Germany,Central,Consumer,16-03-2013,2,Priority,North Rhine-Westphalia
AZ-2011-823697,Thomas McCallum,"Hoover Stove, Red",0.1,307,3070,1364,6,Office Supplies,Appliances,14-03-2013,Leipzig,Germany,Central,Consumer,17-03-2013,3,Economy Plus,Saxony
AZ-2011-823697,Thomas McCallum,"Eldon File Cart, Single Width",0.1,23,230,20,2,Office Supplies,Storage,14-03-2013,Leipzig,Germany,Central,Consumer,17-03-2013,3,Economy Plus,Saxony
AZ-2011-9700826,Alexander Bennett,"Memorex Router, Erganomic",0.1,22,220,49,1,Technology,Accessories,14-03-2013,Berlin,Germany,Central,Corporate,18-03-2013,4,Economy,Berlin
AZ-2011-5265250,Donna Nash,"Harbour Creations Round Labels, Adjustable",0,0,14,4,3,Office Supplies,Labels,14-03-2013,Tourcoing,France,Central,Corporate,19-03-2013,5,Economy Plus,Nord-Pas-de-Calais-Picardie
BN-2011-1399750,Wanda Wingert,"Office Star Steel Folding Chair, Set of Two",0.1,25.4,254,73,3,Furniture,Chairs,15-03-2013,London,United Kingdom,North,Consumer,15-03-2013,0,Immediate,England
BN-2011-1399750,Wanda Wingert,"Binney & Smith Pens, Blue",0.1,1.1,11,4,1,Office Supplies,Art,15-03-2013,London,United Kingdom,North,Consumer,15-03-2013,0,Immediate,England
BN-2011-1399750,Wanda Wingert,"Sanford Highlighters, Easy-Erase",0.1,2.9,29,-2,2,Office Supplies,Art,15-03-2013,London,United Kingdom,North,Consumer,15-03-2013,0,Immediate,England
BN-2011-1399750,Wanda Wingert,"Avery Binder, Recycled",0.1,4.8,48,19,4,Office Supplies,Binders,15-03-2013,London,United Kingdom,North,Consumer,15-03-2013,0,Immediate,England
BN-2011-1399750,Wanda Wingert,"Stockwell Paper Clips, Metal",0.1,2.4,24,8,2,Office Supplies,Fasteners,15-03-2013,London,United Kingdom,North,Consumer,15-03-2013,0,Immediate,England
AZ-2011-254910,Scarlett Truchanas,"Fiskars Trimmer, Steel",0,0,83,10,2,Office Supplies,Supplies,16-03-2013,Bari,Italy,South,Corporate,21-03-2013,5,Economy,Apulia
AZ-2011-8252363,Jessica Paramor,"Hon Round Labels, 5000 Label Set",0,0,21,7,3,Office Supplies,Labels,17-03-2013,Magdeburg,Germany,Central,Corporate,23-03-2013,6,Economy,Saxony-Anhalt
AZ-2011-8252363,Jessica Paramor,"Smead Folders, Industrial",0.1,8.1,81,12,5,Office Supplies,Storage,17-03-2013,Magdeburg,Germany,Central,Corporate,23-03-2013,6,Economy,Saxony-Anhalt
AZ-2011-4707711,Sam Wood,"Stockwell Clamps, Bulk Pack",0,0,57,5,3,Office Supplies,Fasteners,18-03-2013,Noisy-le-Sec,France,Central,Home Office,20-03-2013,2,Priority,Ile-de-France
AZ-2011-1584987,Charlie Brooks,"Smead Shelving, Industrial",0.1,17.8,178,28,4,Office Supplies,Storage,18-03-2013,Marseille,France,Central,Consumer,22-03-2013,4,Economy,Provence-Alpes-C么te d'Azur
AZ-2011-1916360,Charles Builder,"Dania 3-Shelf Cabinet, Mobile",0,0,288,20,2,Furniture,Bookcases,21-03-2013,Cagliari,Italy,South,Consumer,23-03-2013,2,Economy Plus,Sardinia
AZ-2011-2169445,Aaron Bootman,"Harbour Creations Round Labels, Laser Printer Compatible",0,0,47,7,7,Office Supplies,Labels,21-03-2013,Marsala,Italy,South,Consumer,24-03-2013,3,Priority,Sicily
AZ-2011-2169445,Aaron Bootman,"Elite Box Cutter, High Speed",0,0,105,42,3,Office Supplies,Supplies,21-03-2013,Marsala,Italy,South,Consumer,24-03-2013,3,Priority,Sicily
AZ-2011-2169445,Aaron Bootman,"Apple Office Telephone, Cordless",0.4,32.8,82,14,2,Technology,Phones,21-03-2013,Marsala,Italy,South,Consumer,24-03-2013,3,Priority,Sicily
AZ-2011-7024596,Kayla Tearle,"Binney & Smith Pens, Fluorescent",0,0,26,0,2,Office Supplies,Art,21-03-2013,Basel,Switzerland,Central,Corporate,25-03-2013,4,Economy,Basel-Stadt
AZ-2011-7499604,Gabriel Sanders,"Rubbermaid Door Stop, Duo Pack",0,0,132,9,3,Furniture,Furnishings,21-03-2013,Stavanger,Norway,North,Consumer,26-03-2013,5,Economy,Rogaland
AZ-2011-7499604,Gabriel Sanders,"Smead Folders, Wire Frame",0,0,50,3,3,Office Supplies,Storage,21-03-2013,Stavanger,Norway,North,Consumer,26-03-2013,5,Economy,Rogaland
BN-2011-7253620,Kayla Ronald,"StarTech Inkjet, White",0.5,373.5,747,-90,5,Technology,Machines,21-03-2013,Emmen,Netherlands,Central,Corporate,27-03-2013,6,Economy,Drenthe
AZ-2011-6314494,Mary Wilson,"Acco Binder Covers, Economy",0,0,40,16,3,Office Supplies,Binders,22-03-2013,Augsburg,Germany,Central,Consumer,27-03-2013,5,Economy Plus,Bavaria
AZ-2011-6314494,Mary Wilson,"Xerox Cards & Envelopes, Premium",0,0,90,27,2,Office Supplies,Paper,22-03-2013,Augsburg,Germany,Central,Consumer,27-03-2013,5,Economy Plus,Bavaria
AZ-2011-3556179,Paige Horsfall,"Rubbermaid Frame, Duo Pack",0,0,770,85,7,Furniture,Furnishings,23-03-2013,Stralsund,Germany,Central,Home Office,27-03-2013,4,Economy,Mecklenburg-Vorpommern
AZ-2011-3556179,Paige Horsfall,"SanDisk Cards & Envelopes, Recycled",0,0,193,8,4,Office Supplies,Paper,23-03-2013,Stralsund,Germany,Central,Home Office,27-03-2013,4,Economy,Mecklenburg-Vorpommern
AZ-2011-8308381,Lily Tyler,"Avery Binding Machine, Durable",0,0,453,27,9,Office Supplies,Binders,24-03-2013,Carcassonne,France,Central,Home Office,27-03-2013,3,Priority,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2011-8308381,Lily Tyler,"Ibico 3-Hole Punch, Economy",0,0,152,76,5,Office Supplies,Binders,24-03-2013,Carcassonne,France,Central,Home Office,27-03-2013,3,Priority,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2011-8308381,Lily Tyler,"Eldon File Cart, Single Width",0.1,23,230,20,2,Office Supplies,Storage,24-03-2013,Carcassonne,France,Central,Home Office,27-03-2013,3,Priority,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2011-8308381,Lily Tyler,"Motorola Signal Booster, Full Size",0.15,36.9,246,3,2,Technology,Phones,24-03-2013,Carcassonne,France,Central,Home Office,27-03-2013,3,Priority,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2011-9505872,Edward Zwar,"OIC Clamps, Metal",0,0,99,45,5,Office Supplies,Fasteners,25-03-2013,Munich,Germany,Central,Consumer,27-03-2013,2,Economy Plus,Bavaria
AZ-2011-8738856,Anthony Stewart,"Stanley Canvas, Easy-Erase",0,0,149,36,3,Office Supplies,Art,25-03-2013,Wigan,United Kingdom,North,Home Office,27-03-2013,2,Priority,England
AZ-2011-5004051,Charlie Wells,"Stanley Highlighters, Blue",0.5,7.5,15,-9,2,Office Supplies,Art,25-03-2013,Sheffield,United Kingdom,North,Home Office,27-03-2013,2,Economy Plus,England
AZ-2011-5004051,Charlie Wells,"Advantus Thumb Tacks, Metal",0.5,3.5,7,-4,1,Office Supplies,Fasteners,25-03-2013,Sheffield,United Kingdom,North,Home Office,27-03-2013,2,Economy Plus,England
BN-2011-8211228,Sharon Kerley,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",0.5,8.5,17,-12,3,Office Supplies,Labels,25-03-2013,Helmond,Netherlands,Central,Consumer,30-03-2013,5,Economy Plus,North Brabant
BN-2011-8211228,Sharon Kerley,"Nokia Audio Dock, Full Size",0.5,42,84,-55,1,Technology,Phones,25-03-2013,Helmond,Netherlands,Central,Consumer,30-03-2013,5,Economy Plus,North Brabant
AZ-2011-5185285,Samuel Thomas,"Tenex Lockers, Blue",0.1,55.1,551,98,3,Office Supplies,Storage,26-03-2013,Castres,France,Central,Consumer,28-03-2013,2,Priority,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2011-9474783,Benjamin Humphries,"Ibico 3-Hole Punch, Recycled",0,0,92,26,3,Office Supplies,Binders,26-03-2013,Zurich,Switzerland,Central,Consumer,01-04-2013,6,Economy,Z眉rich
AZ-2011-4565223,Morgan Anderson,"Stockwell Clamps, 12 Pack",0,0,93,45,5,Office Supplies,Fasteners,28-03-2013,Foligno,Italy,South,Corporate,01-04-2013,4,Economy,Umbria
BN-2011-6425274,Luca Graham,"Stockwell Push Pins, Metal",0.5,11,22,-21,3,Office Supplies,Fasteners,28-03-2013,Dresden,Germany,Central,Consumer,02-04-2013,5,Economy,Saxony
BN-2011-6425274,Luca Graham,"Rogers Box, Industrial",0.6,23.4,39,-59,4,Office Supplies,Storage,28-03-2013,Dresden,Germany,Central,Consumer,02-04-2013,5,Economy,Saxony
AZ-2011-8743509,Chelsea Bannister,"Tenex Door Stop, Erganomic",0,0,170,27,4,Furniture,Furnishings,29-03-2013,Hamm,Germany,Central,Consumer,30-03-2013,1,Priority,North Rhine-Westphalia
AZ-2011-8743509,Chelsea Bannister,"Kleencut Scissors, Serrated",0,0,38,3,2,Office Supplies,Supplies,29-03-2013,Hamm,Germany,Central,Consumer,30-03-2013,1,Priority,North Rhine-Westphalia
AZ-2011-8743509,Chelsea Bannister,"Samsung Smart Phone, Cordless",0,0,639,45,1,Technology,Phones,29-03-2013,Hamm,Germany,Central,Consumer,30-03-2013,1,Priority,North Rhine-Westphalia
BN-2011-2502895,Juanita Smalls,"Novimex File Folder Labels, Alphabetical",0.5,4,8,-6,2,Office Supplies,Labels,29-03-2013,Hanover,Germany,Central,Home Office,04-04-2013,6,Economy,Lower Saxony
AZ-2011-8369879,Alexis Code,"Novimex Swivel Stool, Black",0.1,72.9,729,-57,5,Furniture,Chairs,30-03-2013,Troisdorf,Germany,Central,Corporate,03-04-2013,4,Economy,North Rhine-Westphalia
AZ-2011-8369879,Alexis Code,"Smead Box, Industrial",0.1,5.1,51,-1,5,Office Supplies,Storage,30-03-2013,Troisdorf,Germany,Central,Corporate,03-04-2013,4,Economy,North Rhine-Westphalia
AZ-2011-8369879,Alexis Code,"Canon Personal Copier, Digital",0,0,285,14,2,Technology,Copiers,30-03-2013,Troisdorf,Germany,Central,Corporate,03-04-2013,4,Economy,North Rhine-Westphalia
AZ-2011-8369879,Alexis Code,"Motorola Speaker Phone, VoIP",0,0,390,16,3,Technology,Phones,30-03-2013,Troisdorf,Germany,Central,Corporate,03-04-2013,4,Economy,North Rhine-Westphalia
AZ-2011-5463300,Toby Conway,"Eldon Clock, Erganomic",0,0,110,37,2,Furniture,Furnishings,31-03-2013,Geneva,Switzerland,Central,Consumer,04-04-2013,4,Economy,Geneva
AZ-2011-5463300,Toby Conway,"Stanley Pens, Easy-Erase",0,0,21,9,2,Office Supplies,Art,31-03-2013,Geneva,Switzerland,Central,Consumer,04-04-2013,4,Economy,Geneva
AZ-2011-8060803,Adam Bentley,"Sauder Classic Bookcase, Pine",0,0,2624,446,6,Furniture,Bookcases,31-03-2013,Newcastle upon Tyne,United Kingdom,North,Consumer,04-04-2013,4,Economy,England
AZ-2011-8060803,Adam Bentley,"Sanford Pens, Easy-Erase",0,0,34,8,3,Office Supplies,Art,31-03-2013,Newcastle upon Tyne,United Kingdom,North,Consumer,04-04-2013,4,Economy,England
AZ-2011-8060803,Adam Bentley,"Rogers Lockers, Blue",0,0,423,30,2,Office Supplies,Storage,31-03-2013,Newcastle upon Tyne,United Kingdom,North,Consumer,04-04-2013,4,Economy,England
BN-2011-2967562,Angus De Groot,"Advantus Photo Frame, Durable",0.6,24,40,-44,2,Furniture,Furnishings,31-03-2013,Gothenburg,Sweden,North,Corporate,06-04-2013,6,Economy,V盲stra G枚taland
AZ-2011-8060550,Harry Nelson,"Stanley Canvas, Water Color",0,0,158,69,3,Office Supplies,Art,01-04-2013,Treviso,Italy,South,Consumer,04-04-2013,3,Priority,Veneto
AZ-2011-8060550,Harry Nelson,"Wilson Jones Binding Machine, Recycled",0,0,296,32,6,Office Supplies,Binders,01-04-2013,Treviso,Italy,South,Consumer,04-04-2013,3,Priority,Veneto
AZ-2011-8060550,Harry Nelson,"SanDisk Flash Drive, Programmable",0,0,123,50,3,Technology,Accessories,01-04-2013,Treviso,Italy,South,Consumer,04-04-2013,3,Priority,Veneto
BN-2011-6893107,Kayla Tearle,"Apple Signal Booster, Full Size",0.4,198.8,497,-290,6,Technology,Phones,01-04-2013,Rome,Italy,South,Corporate,04-04-2013,3,Priority,Lazio
AZ-2011-7659767,Alexandra Macdonald,"Office Star Rocking Chair, Red",0.1,50.7,507,175,4,Furniture,Chairs,04-04-2013,Saint-Priest,France,Central,Corporate,06-04-2013,2,Priority,Auvergne-Rh么ne-Alpes
AZ-2011-7089649,Daryl Claypool,"OIC Rubber Bands, Metal",0,0,86,33,5,Office Supplies,Fasteners,04-04-2013,Le Havre,France,Central,Corporate,09-04-2013,5,Economy,Normandy
AZ-2011-9409671,Aaron Bootman,"Binney & Smith Markers, Fluorescent",0,0,51,14,2,Office Supplies,Art,04-04-2013,Edinburgh,United Kingdom,North,Consumer,09-04-2013,5,Economy,Scotland
AZ-2011-9409671,Aaron Bootman,"Novimex Shipping Labels, Alphabetical",0,0,32,16,3,Office Supplies,Labels,04-04-2013,Edinburgh,United Kingdom,North,Consumer,09-04-2013,5,Economy,Scotland
AZ-2011-3089735,Alexandra Macdonald,"Breville Microwave, White",0.1,188.9,1889,483,7,Office Supplies,Appliances,05-04-2013,La Seyne-sur-Mer,France,Central,Corporate,09-04-2013,4,Economy,Provence-Alpes-C么te d'Azur
AZ-2011-3089735,Alexandra Macdonald,"Cardinal Binding Machine, Economy",0,0,498,139,10,Office Supplies,Binders,05-04-2013,La Seyne-sur-Mer,France,Central,Corporate,09-04-2013,4,Economy,Provence-Alpes-C么te d'Azur
AZ-2011-5817638,Michelle Barrett,"KitchenAid Toaster, White",0,0,584,234,7,Office Supplies,Appliances,06-04-2013,Geneva,Switzerland,Central,Consumer,10-04-2013,4,Economy,Geneva
AZ-2011-3293357,Skye McCaffrey,"Smead Round Labels, 5000 Label Set",0,0,15,1,2,Office Supplies,Labels,06-04-2013,Lattes,France,Central,Consumer,12-04-2013,6,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2011-3293357,Skye McCaffrey,"Green Bar Message Books, Recycled",0,0,47,17,2,Office Supplies,Paper,06-04-2013,Lattes,France,Central,Consumer,12-04-2013,6,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2011-2762983,David Harney,"KitchenAid Toaster, Red",0.1,53.8,538,221,7,Office Supplies,Appliances,07-04-2013,Essen,Germany,Central,Corporate,11-04-2013,4,Economy Plus,North Rhine-Westphalia
AZ-2011-2762983,David Harney,"Stanley Pens, Water Color",0,0,119,38,9,Office Supplies,Art,07-04-2013,Essen,Germany,Central,Corporate,11-04-2013,4,Economy Plus,North Rhine-Westphalia
AZ-2011-2762983,David Harney,"GlobeWeis Peel and Seal, Security-Tint",0,0,48,6,2,Office Supplies,Envelopes,07-04-2013,Essen,Germany,Central,Corporate,11-04-2013,4,Economy Plus,North Rhine-Westphalia
AZ-2011-2762983,David Harney,"Fellowes Trays, Single Width",0.1,41.3,413,184,8,Office Supplies,Storage,07-04-2013,Essen,Germany,Central,Corporate,11-04-2013,4,Economy Plus,North Rhine-Westphalia
